settlement_id,transaction_id,settlement_ts,settlement_amount,settlement_status,settlement_batch
S1002688,T1002849,2026-09-23 12:10:33,2741.98,SETTLED,SB20260923PM
S1002689,T1002850,2026-09-23 11:15:09,2923.56,SETTLED,SB20260923AM
S1002690,T1002852,2026-09-23 10:44:50,14926.20,SETTLED,SB20260923AM
S1002691,T1002853,2026-09-23 19:05:24,856.38,SETTLED,SB20260923PM
S1002692,T1002854,2026-09-23 21:22:02,52631.44,SETTLED,SB20260923PM
S1002693,T1002855,2026-09-23 16:18:10,6269.11,SETTLED,SB20260923PM
S1002694,T1002856,2026-09-23 11:55:30,2932.60,SETTLED,SB20260923AM
S1002695,T1002857,2026-09-23 09:16:12,1800.67,SETTLED,SB20260923AM
S1002696,T1002859,2026-09-23 16:05:20,3801.63,SETTLED,SB20260923PM
S1002697,T1002860,2026-09-23 20:00:51,3648.55,SETTLED,SB20260923PM
S1002698,T1002861,2026-09-23 20:33:24,4457.47,SETTLED,SB20260923PM
S1002699,T1002862,2026-09-23 10:40:28,2764.37,SETTLED,SB20260923AM
S1002700,T1002864,2026-09-23 22:12:54,4812.03,SETTLED,SB20260923PM
S1002701,T1002865,2026-09-23 10:29:25,663.95,SETTLED,SB20260923AM
S1002702,T1002866,2026-09-23 21:55:06,2221.44,SETTLED,SB20260923PM
S1002703,T1002867,2026-09-23 19:11:45,34770.93,SETTLED,SB20260923PM
S1002704,T1002868,2026-09-23 11:53:42,1881.56,SETTLED,SB20260923AM
S1002705,T1002869,2026-09-23 07:18:03,789.67,SETTLED,SB20260923AM
S1002706,T1002870,2026-09-23 08:48:49,14474.43,FAILED,SB20260923AM
S1002707,T1002872,2026-09-23 12:15:55,2153.23,SETTLED,SB20260923PM
S1002708,T1002873,2026-09-23 13:29:56,1171.20,SETTLED,SB20260923PM
S1002709,T1002874,2026-09-23 14:16:11,2595.81,SETTLED,SB20260923PM
S1002710,T1002875,2026-09-23 19:02:20,1318.26,SETTLED,SB20260923PM
S1002711,T1002876,2026-09-23 18:54:04,398.95,SETTLED,SB20260923PM
S1002712,T1002877,2026-09-23 12:46:55,1797.59,SETTLED,SB20260923PM
S1002713,T1002877,2026-09-23 12:50:55,449.40,SETTLED,SB20260923PM
S1002714,T1002878,2026-09-23 19:24:42,807.53,SETTLED,SB20260923PM
S1002715,T1002878,2026-09-23 19:28:42,201.88,SETTLED,SB20260923PM
S1002716,T1002879,2026-09-23 11:41:27,4629.56,SETTLED,SB20260923AM
S1002717,T1002880,2026-09-23 18:36:20,1152.12,SETTLED,SB20260923PM
S1002718,T1002881,2026-09-23 14:37:18,1623.64,SETTLED,SB20260923PM
S1002719,T1002883,2026-09-23 12:32:23,18906.75,SETTLED,SB20260923PM
S1002720,T1002884,2026-09-23 09:31:51,6866.56,SETTLED,SB20260923AM
S1002721,T1002885,2026-09-23 20:51:55,35787.28,SETTLED,SB20260923PM
S1002722,T1002886,2026-09-24 18:55:59,13643.43,SETTLED,SB20260924PM
S1002723,T1002887,2026-09-24 08:18:38,1247.75,SETTLED,SB20260924AM
S1002724,T1002888,2026-09-24 15:44:36,9154.21,SETTLED,SB20260924PM
S1002725,T1002889,2026-09-24 15:21:53,16957.88,SETTLED,SB20260924PM
S1002726,T1002890,2026-09-24 17:59:40,491.19,SETTLED,SB20260924PM
S1002727,T1002891,2026-09-24 13:47:07,71470.79,SETTLED,SB20260924PM
S1002728,T1002892,2026-09-24 19:25:04,657.23,SETTLED,SB20260924PM
S1002729,T1002893,2026-09-24 09:47:56,22020.91,SETTLED,SB20260924AM
S1002730,T1002894,2026-09-24 09:39:12,2199.91,SETTLED,SB20260924AM
S1002731,T1002895,2026-09-24 13:11:50,2827.40,SETTLED,SB20260924PM
S1002732,T1002896,2026-09-24 15:02:59,13136.92,SETTLED,SB20260924PM
S1002733,T1002897,2026-09-24 22:20:26,670.52,SETTLED,SB20260924PM
S1002734,T1002897,2026-09-24 22:24:26,167.63,SETTLED,SB20260924PM
S1002735,T1002898,2026-09-24 17:12:05,10978.51,SETTLED,SB20260924PM
S1002736,T1002898,2026-09-24 17:16:05,2744.63,SETTLED,SB20260924PM
S1002737,T1002899,2026-09-24 14:08:16,1065.48,SETTLED,SB20260924PM
S1002738,T1002900,2026-09-24 21:35:11,10434.35,SETTLED,SB20260924PM
S1002739,T1002901,2026-09-24 15:26:29,381.99,SETTLED,SB20260924PM
S1002740,T1002902,2026-09-24 19:40:48,2747.86,SETTLED,SB20260924PM
S1002741,T1002903,2026-09-24 14:11:18,19201.97,SETTLED,SB20260924PM
S1002742,T1002904,2026-09-24 12:26:44,15347.16,SETTLED,SB20260924PM
S1002743,T1002905,2026-09-24 22:13:47,4714.62,SETTLED,SB20260924PM
S1002744,T1002906,2026-09-24 13:28:48,1923.91,SETTLED,SB20260924PM
S1002745,T1002907,2026-09-24 09:07:10,2189.68,SETTLED,SB20260924AM
S1002746,T1002907,2026-09-24 09:11:10,547.42,SETTLED,SB20260924AM
S1002747,T1002908,2026-09-24 07:33:33,81577.80,SETTLED,SB20260924AM
S1002748,T1002909,2026-09-24 17:22:17,487.16,SETTLED,SB20260924PM
S1002749,T1002910,2026-09-24 18:05:37,9577.74,SETTLED,SB20260924PM
S1002750,T1002911,2026-09-24 09:04:09,8373.15,SETTLED,SB20260924AM
S1002751,T1002911,2026-09-24 09:08:09,2093.29,SETTLED,SB20260924AM
S1002752,T1002912,2026-09-24 10:49:02,1633.46,SETTLED,SB20260924AM
S1002753,T1002913,2026-09-24 18:14:52,2832.65,SETTLED,SB20260924PM
S1002754,T1002913,2026-09-24 18:18:52,708.16,SETTLED,SB20260924PM
S1002755,T1002914,2026-09-24 13:52:05,1068.85,SETTLED,SB20260924PM
S1002756,T1002914,2026-09-24 13:56:05,267.21,SETTLED,SB20260924PM
S1002757,T1002915,2026-09-24 19:28:59,1453.61,SETTLED,SB20260924PM
S1002758,T1002917,2026-09-24 11:18:29,11732.67,SETTLED,SB20260924AM
S1002759,T1002918,2026-09-24 14:05:30,1724.21,SETTLED,SB20260924PM
S1002760,T1002919,2026-09-24 14:27:53,931.38,SETTLED,SB20260924PM
S1002761,T1002921,2026-09-24 21:22:01,30660.23,SETTLED,SB20260924PM
S1002762,T1002923,2026-09-24 12:09:52,2838.84,SETTLED,SB20260924PM
S1002763,T1002924,2026-09-24 08:53:23,1045.77,SETTLED,SB20260924AM
S1002764,T1002925,2026-09-24 19:07:29,3846.35,SETTLED,SB20260924PM
S1002765,T1002926,2026-09-24 20:01:54,57944.46,SETTLED,SB20260924PM
S1002766,T1002928,2026-09-24 22:01:15,16746.56,SETTLED,SB20260924PM
S1002767,T1002930,2026-09-24 18:41:43,3890.36,SETTLED,SB20260924PM
S1002768,T1002930,2026-09-24 18:45:43,972.59,SETTLED,SB20260924PM
S1002769,T1002931,2026-09-24 20:51:15,22716.64,SETTLED,SB20260924PM
S1002770,T1002932,2026-09-24 16:36:03,4453.99,SETTLED,SB20260924PM
S1002771,T1002933,2026-09-24 20:03:25,43181.16,SETTLED,SB20260924PM
S1002772,T1002934,2026-09-24 20:23:12,57717.30,SETTLED,SB20260924PM
S1002773,T1002934,2026-09-24 20:27:12,14429.32,SETTLED,SB20260924PM
S1002774,T1002936,2026-09-24 08:41:11,2114.44,PENDING,SB20260924AM
S1002775,T1002937,2026-09-24 13:44:39,3019.41,SETTLED,SB20260924PM
S1002776,T1002937,2026-09-24 13:48:39,754.85,SETTLED,SB20260924PM
S1002777,T1002938,2026-09-24 15:02:38,12200.80,PENDING,SB20260924PM
S1002778,T1002939,2026-09-24 09:18:12,9970.34,SETTLED,SB20260924AM
S1002779,T1002940,2026-09-24 18:20:32,770.80,PENDING,SB20260924PM
S1002780,T1002941,2026-09-24 09:38:37,72214.32,SETTLED,SB20260924AM
S1002781,T1002942,2026-09-24 17:36:05,1672.18,SETTLED,SB20260924PM
S1002782,T1002942,2026-09-24 17:40:05,418.04,SETTLED,SB20260924PM
S1002783,T1002944,2026-09-24 20:11:54,15135.34,FAILED,SB20260924PM
S1002784,T1002945,2026-09-24 15:40:23,71247.83,SETTLED,SB20260924PM
S1002785,T1002946,2026-09-24 09:08:41,18965.47,PENDING,SB20260924AM
S1002786,T1002947,2026-09-24 10:39:53,8974.58,SETTLED,SB20260924AM
S1002787,T1002948,2026-09-24 18:22:21,1598.91,SETTLED,SB20260924PM
S1002788,T1002950,2026-09-24 21:07:16,3325.64,SETTLED,SB20260924PM
S1002789,T1002951,2026-09-24 14:38:26,3321.72,SETTLED,SB20260924PM
S1002790,T1002952,2026-09-24 17:39:42,10577.55,SETTLED,SB20260924PM
S1002791,T1002953,2026-09-24 12:44:03,3219.56,SETTLED,SB20260924PM
S1002792,T1002954,2026-09-24 19:09:49,2132.86,SETTLED,SB20260924PM
S1002793,T1002954,2026-09-24 19:13:49,533.22,SETTLED,SB20260924PM
S1002794,T1002955,2026-09-24 11:38:52,11634.11,SETTLED,SB20260924AM
S1002795,T1002956,2026-09-24 15:55:45,418.45,SETTLED,SB20260924PM
S1002796,T1002957,2026-09-24 18:48:40,3965.55,SETTLED,SB20260924PM
S1002797,T1002958,2026-09-24 20:44:46,1803.46,SETTLED,SB20260924PM
S1002798,T1002960,2026-09-24 13:48:58,12242.60,SETTLED,SB20260924PM
S1002799,T1002961,2026-09-24 16:58:37,6483.99,SETTLED,SB20260924PM
S1002800,T1002962,2026-09-24 12:52:26,14959.45,SETTLED,SB20260924PM
S1002801,T1002964,2026-09-24 14:36:59,1106.36,SETTLED,SB20260924PM
S1002802,T1002965,2026-09-24 16:33:28,4860.93,SETTLED,SB20260924PM
S1002803,T1002966,2026-09-24 20:11:32,2034.02,SETTLED,SB20260924PM
S1002804,T1002966,2026-09-24 20:15:32,508.50,SETTLED,SB20260924PM
S1002805,T1002967,2026-09-24 13:49:50,41288.55,SETTLED,SB20260924PM
S1002806,T1002969,2026-09-24 20:50:21,921.87,SETTLED,SB20260924PM
S1002807,T1002970,2026-09-24 07:32:24,11983.61,SETTLED,SB20260924AM
S1002808,T1002971,2026-09-24 16:27:31,35627.50,SETTLED,SB20260924PM
S1002809,T1002972,2026-09-24 06:51:20,2022.83,SETTLED,SB20260924AM
S1002810,T1002973,2026-09-24 18:45:39,10418.86,SETTLED,SB20260924PM
S1002811,T1002974,2026-09-24 09:44:40,9146.23,SETTLED,SB20260924AM
S1002812,T1002975,2026-09-24 14:04:58,443.78,SETTLED,SB20260924PM
S1002813,T1002975,2026-09-24 14:08:58,110.95,SETTLED,SB20260924PM
S1002814,T1002978,2026-09-24 10:57:49,12699.26,SETTLED,SB20260924AM
S1002815,T1002979,2026-09-24 06:21:02,189.91,SETTLED,SB20260924AM
S1002816,T1002980,2026-09-24 12:10:27,2313.72,SETTLED,SB20260924PM
S1002817,T1002981,2026-09-25 01:52:02,6376.52,SETTLED,SB20260925AM
S1002818,T1002982,2026-09-24 16:09:39,1217.36,SETTLED,SB20260924PM
S1002819,T1002983,2026-09-24 19:27:06,17412.62,SETTLED,SB20260924PM
S1002820,T1002984,2026-09-24 21:17:07,2358.63,SETTLED,SB20260924PM
S1002821,T1002985,2026-09-24 13:03:28,5817.05,SETTLED,SB20260924PM
S1002822,T1002988,2026-09-24 08:58:10,7551.96,SETTLED,SB20260924AM
S1002823,T1002989,2026-09-24 22:17:37,14450.36,SETTLED,SB20260924PM
S1002824,T1002990,2026-09-24 20:17:13,2152.53,SETTLED,SB20260924PM
S1002825,T1002991,2026-09-24 09:20:12,2603.75,SETTLED,SB20260924AM
S1002826,T1002992,2026-09-24 13:56:27,1192.21,SETTLED,SB20260924PM
S1002827,T1002993,2026-09-24 21:47:30,2333.40,SETTLED,SB20260924PM
S1002828,T1002994,2026-09-24 17:30:10,17196.04,SETTLED,SB20260924PM
S1002829,T1002995,2026-09-24 09:34:09,2780.11,SETTLED,SB20260924AM
S1002830,T1002996,2026-09-24 17:54:07,1114.04,SETTLED,SB20260924PM
S1002831,T1002997,2026-09-24 18:22:08,1876.27,SETTLED,SB20260924PM
S1002832,T1003000,2026-09-24 18:26:34,27048.45,SETTLED,SB20260924PM
S1002833,T1003001,2026-09-24 23:23:02,2865.84,SETTLED,SB20260924PM
S1002834,T1003002,2026-09-24 19:33:31,23366.94,SETTLED,SB20260924PM
S1002835,T1003003,2026-09-24 19:59:36,834.49,SETTLED,SB20260924PM
S1002836,T1003004,2026-09-24 12:57:12,3231.81,SETTLED,SB20260924PM
S1002837,T1003004,2026-09-24 13:01:12,807.95,SETTLED,SB20260924PM
S1002838,T1003005,2026-09-24 09:15:34,41876.88,SETTLED,SB20260924AM
S1002839,T1003006,2026-09-24 10:41:02,39682.32,SETTLED,SB20260924AM
S1002840,T1003007,2026-09-25 15:21:23,18026.27,PENDING,SB20260925PM
S1002841,T1003008,2026-09-25 08:58:44,6361.34,SETTLED,SB20260925AM
S1002842,T1003009,2026-09-25 15:23:08,6058.41,SETTLED,SB20260925PM
S1002843,T1003010,2026-09-25 13:02:22,3445.16,SETTLED,SB20260925PM
S1002844,T1003011,2026-09-25 21:01:19,33514.34,SETTLED,SB20260925PM
S1002845,T1003014,2026-09-25 21:24:46,25591.94,SETTLED,SB20260925PM
S1002846,T1003015,2026-09-25 13:01:50,2076.29,SETTLED,SB20260925PM
S1002847,T1003016,2026-09-25 15:25:48,87255.01,SETTLED,SB20260925PM
S1002848,T1003017,2026-09-25 09:07:59,390.11,SETTLED,SB20260925AM
S1002849,T1003018,2026-09-25 15:34:32,1488.40,SETTLED,SB20260925PM
S1002850,T1003019,2026-09-25 11:32:31,873.32,SETTLED,SB20260925AM
S1002851,T1003020,2026-09-25 20:19:06,40213.42,SETTLED,SB20260925PM
S1002852,T1003021,2026-09-25 15:54:55,11622.41,SETTLED,SB20260925PM
S1002853,T1003022,2026-09-25 21:20:47,4389.43,SETTLED,SB20260925PM
S1002854,T1003023,2026-09-25 19:26:33,1434.16,SETTLED,SB20260925PM
S1002855,T1003024,2026-09-26 00:03:41,88798.93,PENDING,SB20260926AM
S1002856,T1003025,2026-09-25 16:35:53,1546.68,SETTLED,SB20260925PM
S1002857,T1003026,2026-09-25 09:06:10,5679.75,SETTLED,SB20260925AM
S1002858,T1003026,2026-09-25 09:10:10,1419.94,SETTLED,SB20260925AM
S1002859,T1003027,2026-09-25 12:45:14,2194.40,SETTLED,SB20260925PM
S1002860,T1003029,2026-09-25 14:03:39,1513.16,SETTLED,SB20260925PM
S1002861,T1003030,2026-09-25 12:54:36,5757.15,SETTLED,SB20260925PM
S1002862,T1003031,2026-09-25 11:31:02,3976.53,SETTLED,SB20260925AM
S1002863,T1003032,2026-09-25 13:04:26,975.20,SETTLED,SB20260925PM
S1002864,T1003033,2026-09-25 19:53:04,1243.39,SETTLED,SB20260925PM
S1002865,T1003033,2026-09-25 19:57:04,310.85,SETTLED,SB20260925PM
S1002866,T1003034,2026-09-25 08:39:37,1247.25,SETTLED,SB20260925AM
S1002867,T1003035,2026-09-25 10:57:29,5887.82,SETTLED,SB20260925AM
S1002868,T1003036,2026-09-25 19:57:21,4106.77,SETTLED,SB20260925PM
S1002869,T1003037,2026-09-25 09:28:29,1693.84,SETTLED,SB20260925AM
S1002870,T1003039,2026-09-25 22:15:26,2130.35,SETTLED,SB20260925PM
S1002871,T1003040,2026-09-25 23:41:34,56438.93,SETTLED,SB20260925PM
S1002872,T1003041,2026-09-25 11:11:30,12018.76,SETTLED,SB20260925AM
S1002873,T1003042,2026-09-25 21:08:51,17665.94,SETTLED,SB20260925PM
S1002874,T1003043,2026-09-26 00:57:10,16423.73,SETTLED,SB20260926AM
S1002875,T1003044,2026-09-25 10:16:46,8029.89,SETTLED,SB20260925AM
S1002876,T1003045,2026-09-25 10:09:42,2639.01,SETTLED,SB20260925AM
S1002877,T1003046,2026-09-25 12:57:22,14571.18,SETTLED,SB20260925PM
S1002878,T1003048,2026-09-25 22:00:51,570.04,SETTLED,SB20260925PM
S1002879,T1003049,2026-09-25 10:18:12,4749.18,SETTLED,SB20260925AM
S1002880,T1003049,2026-09-25 10:22:12,1187.30,SETTLED,SB20260925AM
S1002881,T1003050,2026-09-25 21:52:33,6701.65,SETTLED,SB20260925PM
S1002882,T1003051,2026-09-25 14:45:32,1588.64,SETTLED,SB20260925PM
S1002883,T1003052,2026-09-25 20:32:41,645.38,SETTLED,SB20260925PM
S1002884,T1003053,2026-09-25 08:58:53,994.38,SETTLED,SB20260925AM
S1002885,T1003053,2026-09-25 09:02:53,248.59,SETTLED,SB20260925AM
S1002886,T1003054,2026-09-25 23:08:11,7512.21,SETTLED,SB20260925PM
S1002887,T1003055,2026-09-25 21:40:24,64519.42,SETTLED,SB20260925PM
S1002888,T1003056,2026-09-25 17:59:55,4084.46,SETTLED,SB20260925PM
S1002889,T1003058,2026-09-25 10:52:29,20328.84,SETTLED,SB20260925AM
S1002890,T1003059,2026-09-25 21:18:21,13628.25,SETTLED,SB20260925PM
S1002891,T1003060,2026-09-25 18:26:39,1549.28,SETTLED,SB20260925PM
S1002892,T1003061,2026-09-25 20:16:01,12642.09,SETTLED,SB20260925PM
S1002893,T1003062,2026-09-25 14:15:10,8681.59,SETTLED,SB20260925PM
S1002894,T1003063,2026-09-25 21:45:24,2972.37,SETTLED,SB20260925PM
S1002895,T1003064,2026-09-25 19:51:18,1770.64,SETTLED,SB20260925PM
S1002896,T1003066,2026-09-25 09:40:11,578.15,SETTLED,SB20260925AM
S1002897,T1003066,2026-09-25 09:44:11,144.54,SETTLED,SB20260925AM
S1002898,T1003067,2026-09-25 12:36:59,6541.35,SETTLED,SB20260925PM
S1002899,T1003068,2026-09-25 10:45:09,2303.69,SETTLED,SB20260925AM
S1002900,T1003069,2026-09-25 08:58:12,14299.02,SETTLED,SB20260925AM
S1002901,T1003069,2026-09-25 09:02:12,3574.76,SETTLED,SB20260925AM
S1002902,T1003070,2026-09-25 21:55:18,46482.96,SETTLED,SB20260925PM
S1002903,T1003071,2026-09-25 11:57:26,1991.53,SETTLED,SB20260925AM
S1002904,T1003072,2026-09-25 22:07:35,4510.88,SETTLED,SB20260925PM
S1002905,T1003073,2026-09-25 17:06:51,2548.57,SETTLED,SB20260925PM
S1002906,T1003074,2026-09-25 17:47:53,937.10,SETTLED,SB20260925PM
S1002907,T1003076,2026-09-25 08:54:43,2214.32,SETTLED,SB20260925AM
S1002908,T1003077,2026-09-25 20:30:20,5991.26,SETTLED,SB20260925PM
S1002909,T1003078,2026-09-25 12:35:37,103.29,SETTLED,SB20260925PM
S1002910,T1003079,2026-09-25 13:51:06,43383.57,SETTLED,SB20260925PM
S1002911,T1003080,2026-09-25 14:02:25,4599.64,SETTLED,SB20260925PM
S1002912,T1003081,2026-09-25 16:17:14,67811.30,SETTLED,SB20260925PM
S1002913,T1003081,2026-09-25 16:21:14,16952.83,SETTLED,SB20260925PM
S1002914,T1003082,2026-09-25 09:57:58,2783.39,SETTLED,SB20260925AM
S1002915,T1003083,2026-09-26 00:03:54,79311.63,SETTLED,SB20260926AM
S1002916,T1003084,2026-09-25 21:13:09,39875.13,SETTLED,SB20260925PM
S1002917,T1003084,2026-09-25 21:17:09,9968.78,SETTLED,SB20260925PM
S1002918,T1003086,2026-09-25 20:32:01,281.39,SETTLED,SB20260925PM
S1002919,T1003087,2026-09-25 13:22:51,1610.91,SETTLED,SB20260925PM
S1002920,T1003088,2026-09-25 18:04:04,1250.84,SETTLED,SB20260925PM
S1002921,T1003089,2026-09-26 00:22:34,34052.08,SETTLED,SB20260926AM
S1002922,T1003090,2026-09-25 11:05:43,22759.33,SETTLED,SB20260925AM
S1002923,T1003091,2026-09-25 12:33:50,1099.43,SETTLED,SB20260925PM
S1002924,T1003092,2026-09-25 15:30:47,217.78,SETTLED,SB20260925PM
S1002925,T1003093,2026-09-25 17:27:32,665.36,SETTLED,SB20260925PM
S1002926,T1003093,2026-09-25 17:31:32,166.34,SETTLED,SB20260925PM
S1002927,T1003094,2026-09-25 23:11:32,1557.90,SETTLED,SB20260925PM
S1002928,T1003094,2026-09-25 23:15:32,389.48,SETTLED,SB20260925PM
S1002929,T1003095,2026-09-25 12:27:03,11141.54,SETTLED,SB20260925PM
S1002930,T1003096,2026-09-25 20:18:40,774.98,SETTLED,SB20260925PM
S1002931,T1003097,2026-09-25 20:51:12,41664.15,SETTLED,SB20260925PM
S1002932,T1003098,2026-09-25 15:49:41,49088.30,SETTLED,SB20260925PM
S1002933,T1003099,2026-09-25 14:47:21,2272.64,SETTLED,SB20260925PM
S1002934,T1003100,2026-09-25 14:37:46,3107.32,SETTLED,SB20260925PM
S1002935,T1003101,2026-09-25 15:39:06,2142.63,SETTLED,SB20260925PM
S1002936,T1003102,2026-09-25 11:41:08,80928.55,SETTLED,SB20260925AM
S1002937,T1003103,2026-09-25 20:37:28,12474.07,SETTLED,SB20260925PM
S1002938,T1003104,2026-09-25 14:20:55,3632.11,SETTLED,SB20260925PM
S1002939,T1003106,2026-09-25 14:40:12,57580.12,SETTLED,SB20260925PM
S1002940,T1003108,2026-09-25 11:51:36,61283.65,SETTLED,SB20260925AM
S1002941,T1003109,2026-09-25 10:47:25,4605.74,SETTLED,SB20260925AM
S1002942,T1003111,2026-09-25 14:47:11,9417.45,FAILED,SB20260925PM
S1002943,T1003112,2026-09-25 20:15:05,1315.76,SETTLED,SB20260925PM
S1002944,T1003113,2026-09-25 17:29:08,2700.84,SETTLED,SB20260925PM
S1002945,T1003114,2026-09-25 12:45:00,62228.87,SETTLED,SB20260925PM
S1002946,T1003115,2026-09-25 08:29:32,32724.98,SETTLED,SB20260925AM
S1002947,T1003115,2026-09-25 08:33:32,8181.25,SETTLED,SB20260925AM
S1002948,T1003118,2026-09-25 13:10:14,5847.98,SETTLED,SB20260925PM
S1002949,T1003120,2026-09-25 21:02:25,3221.53,SETTLED,SB20260925PM
S1002950,T1003121,2026-09-25 11:10:58,3312.49,SETTLED,SB20260925AM
S1002951,T1003122,2026-09-25 17:53:54,4003.99,SETTLED,SB20260925PM
S1002952,T1003123,2026-09-25 19:26:12,7416.89,SETTLED,SB20260925PM
S1002953,T1003124,2026-09-25 23:20:47,16426.90,SETTLED,SB20260925PM
S1002954,T1003125,2026-09-25 07:24:06,2101.02,SETTLED,SB20260925AM
S1002955,T1003125,2026-09-25 07:28:06,525.25,SETTLED,SB20260925AM
S1002956,T1003126,2026-09-25 14:20:57,26019.28,SETTLED,SB20260925PM
S1002957,T1003127,2026-09-25 18:00:27,15719.62,SETTLED,SB20260925PM
S1002958,T1003128,2026-09-25 14:38:19,11933.05,SETTLED,SB20260925PM
S1002959,T1003129,2026-09-25 10:49:56,2815.66,SETTLED,SB20260925AM
S1002960,T1003130,2026-09-25 21:21:37,3485.37,SETTLED,SB20260925PM
S1002961,T1003130,2026-09-25 21:25:37,871.34,SETTLED,SB20260925PM
S1002962,T1003131,2026-09-25 21:22:18,2272.85,SETTLED,SB20260925PM
S1002963,T1003132,2026-09-25 16:17:04,34408.83,SETTLED,SB20260925PM
S1002964,T1003134,2026-09-26 13:30:14,4967.48,SETTLED,SB20260926PM
S1002965,T1003135,2026-09-26 14:33:57,7086.20,SETTLED,SB20260926PM
S1002966,T1003136,2026-09-26 16:18:37,10222.98,SETTLED,SB20260926PM
S1002967,T1003137,2026-09-26 18:11:58,1635.71,SETTLED,SB20260926PM
S1002968,T1003138,2026-09-26 13:18:18,2145.98,SETTLED,SB20260926PM
S1002969,T1003139,2026-09-26 07:17:20,2664.89,SETTLED,SB20260926AM
S1002970,T1003140,2026-09-26 19:07:56,2106.35,SETTLED,SB20260926PM
S1002971,T1003141,2026-09-26 07:34:04,1017.95,SETTLED,SB20260926AM
S1002972,T1003142,2026-09-26 08:36:12,780.27,SETTLED,SB20260926AM
S1002973,T1003143,2026-09-26 15:29:49,50390.88,SETTLED,SB20260926PM
S1002974,T1003145,2026-09-26 15:54:18,656.65,SETTLED,SB20260926PM
S1002975,T1003146,2026-09-26 19:53:36,2924.07,SETTLED,SB20260926PM
S1002976,T1003147,2026-09-26 13:07:38,16993.77,PENDING,SB20260926PM
S1002977,T1003148,2026-09-26 19:33:23,24658.45,SETTLED,SB20260926PM
S1002978,T1003149,2026-09-26 18:59:42,13987.81,SETTLED,SB20260926PM
S1002979,T1003150,2026-09-26 12:07:03,59281.71,SETTLED,SB20260926PM
S1002980,T1003151,2026-09-26 22:25:05,13716.23,SETTLED,SB20260926PM
S1002981,T1003152,2026-09-26 16:50:39,32613.65,SETTLED,SB20260926PM
S1002982,T1003153,2026-09-26 22:42:46,30089.19,SETTLED,SB20260926PM
S1002983,T1003154,2026-09-26 14:56:10,314.11,SETTLED,SB20260926PM
S1002984,T1003156,2026-09-26 13:53:24,24821.83,SETTLED,SB20260926PM
S1002985,T1003157,2026-09-26 13:53:34,13939.56,FAILED,SB20260926PM
S1002986,T1003158,2026-09-26 13:20:55,2433.66,SETTLED,SB20260926PM
S1002987,T1003159,2026-09-26 09:10:48,854.26,SETTLED,SB20260926AM
S1002988,T1003160,2026-09-26 20:24:37,17874.20,SETTLED,SB20260926PM
S1002989,T1003161,2026-09-26 12:04:43,1141.24,SETTLED,SB20260926PM
S1002990,T1003163,2026-09-26 18:51:18,3013.80,SETTLED,SB20260926PM
S1002991,T1003164,2026-09-27 00:26:52,2500.75,FAILED,SB20260927AM
S1002992,T1003165,2026-09-26 08:13:05,1174.31,SETTLED,SB20260926AM
S1002993,T1003167,2026-09-26 11:54:10,8266.64,SETTLED,SB20260926AM
S1002994,T1003168,2026-09-26 11:33:58,16699.15,PENDING,SB20260926AM
S1002995,T1003169,2026-09-26 10:04:25,2469.43,SETTLED,SB20260926AM
S1002996,T1003171,2026-09-26 12:19:43,2568.74,SETTLED,SB20260926PM
S1002997,T1003172,2026-09-26 17:19:36,11487.88,SETTLED,SB20260926PM
S1002998,T1003173,2026-09-26 20:56:33,1920.59,SETTLED,SB20260926PM
S1002999,T1003174,2026-09-26 13:15:10,23280.09,SETTLED,SB20260926PM
S1003000,T1003175,2026-09-26 14:38:35,1804.23,SETTLED,SB20260926PM
S1003001,T1003176,2026-09-26 21:24:24,3151.52,SETTLED,SB20260926PM
S1003002,T1003177,2026-09-26 11:30:25,72147.76,SETTLED,SB20260926AM
S1003003,T1003178,2026-09-26 12:08:17,19871.12,SETTLED,SB20260926PM
S1003004,T1003179,2026-09-26 20:08:05,3229.84,SETTLED,SB20260926PM
S1003005,T1003180,2026-09-26 11:28:52,6227.99,SETTLED,SB20260926AM
S1003006,T1003183,2026-09-26 12:43:25,17429.54,SETTLED,SB20260926PM
S1003007,T1003185,2026-09-26 19:49:56,1239.12,SETTLED,SB20260926PM
S1003008,T1003187,2026-09-26 14:24:36,4266.45,SETTLED,SB20260926PM
S1003009,T1003188,2026-09-26 20:23:51,54749.14,SETTLED,SB20260926PM
S1003010,T1003190,2026-09-26 13:49:36,4370.36,SETTLED,SB20260926PM
S1003011,T1003190,2026-09-26 13:53:36,1092.59,SETTLED,SB20260926PM
S1003012,T1003191,2026-09-26 21:59:45,582.78,SETTLED,SB20260926PM
S1003013,T1003192,2026-09-26 17:07:05,9847.55,SETTLED,SB20260926PM
S1003014,T1003193,2026-09-26 18:55:53,33176.86,SETTLED,SB20260926PM
S1003015,T1003194,2026-09-26 10:41:47,714.89,SETTLED,SB20260926AM
S1003016,T1003195,2026-09-26 15:00:15,4326.75,SETTLED,SB20260926PM
S1003017,T1003196,2026-09-26 12:00:27,1319.19,SETTLED,SB20260926PM
S1003018,T1003196,2026-09-26 12:04:27,329.80,SETTLED,SB20260926PM
S1003019,T1003197,2026-09-26 15:15:14,2083.57,SETTLED,SB20260926PM
S1003020,T1003198,2026-09-26 21:31:32,501.80,SETTLED,SB20260926PM
S1003021,T1003200,2026-09-26 12:30:52,14180.22,SETTLED,SB20260926PM
