transaction_id,merchant_id,customer_id,transaction_ts,amount,currency,status,payment_channel
T1003112,M113,C00899,2026-09-25 20:08:05,1315.76,INR,SUCCESS,QR
T1003113,M120,C02549,2026-09-25 17:25:08,2700.84,INR,SUCCESS,ONLINE
T1003114,M101,C02658,2026-09-25 12:20:00,62228.87,INR,SUCCESS,POS
T1003115,M109,C00549,2026-09-25 08:17:32,40906.23,INR,SUCCESS,QR
T1003116,M104,C00385,2026-09-25 16:50:04,2757.59,INR,REVERSED,ONLINE
T1003117,M102,C02228,2026-09-25 11:54:57,2279.52,INR,FAILED,QR
T1003118,M108,C00083,2026-09-25 13:05:14,5847.98,INR,SUCCESS,ONLINE
T1003119,M116,C02844,2026-09-25 12:19:11,4772.17,INR,FAILED,QR
T1003120,M107,C02311,2026-09-25 20:43:25,3221.53,INR,SUCCESS,ONLINE
T1003121,M104,C00102,2026-09-25 11:05:58,3312.49,INR,SUCCESS,ONLINE
T1003122,M116,C01971,2026-09-25 17:48:54,4003.99,INR,SUCCESS,POS
T1003123,M114,C02486,2026-09-25 19:01:12,7416.89,INR,SUCCESS,ONLINE
T1003124,M108,C00714,2026-09-25 20:53:47,16426.90,INR,SUCCESS,QR
T1003125,M107,C01052,2026-09-25 07:12:06,2626.27,INR,SUCCESS,ONLINE
T1003126,M121,C00401,2026-09-25 12:28:57,26019.28,INR,SUCCESS,POS
T1003127,M108,C02964,2026-09-25 17:55:27,15719.62,INR,SUCCESS,QR
T1003128,M103,C01093,2026-09-25 14:22:19,11933.05,INR,SUCCESS,POS
T1003129,M100,C02865,2026-09-25 10:30:56,2815.66,INR,SUCCESS,POS
T1003130,M105,C00794,2026-09-25 20:57:37,4356.71,INR,SUCCESS,POS
T1003131,M104,C00332,2026-09-25 20:04:18,2272.85,INR,SUCCESS,POS
T1003132,M118,C00052,2026-09-25 16:10:04,34408.83,INR,SUCCESS,POS
T1003133,M109,C00109,2026-09-25 10:16:30,21965.82,INR,FAILED,ONLINE
T1003134,M115,C00344,2026-09-26 13:06:14,4967.48,INR,SUCCESS,ONLINE
T1003135,M121,C00009,2026-09-26 12:33:57,7086.20,INR,SUCCESS,QR
T1003136,M114,C03000,2026-09-26 15:53:37,10222.98,INR,SUCCESS,POS
T1003137,M100,C02399,2026-09-26 18:02:58,1635.71,INR,SUCCESS,ONLINE
T1003138,M113,C02105,2026-09-26 13:03:18,2145.98,INR,SUCCESS,QR
T1003139,M100,C01218,2026-09-26 06:52:20,2664.89,INR,SUCCESS,ONLINE
T1003140,M106,C00801,2026-09-26 18:46:56,2106.35,INR,SUCCESS,POS
T1003141,M115,C01738,2026-09-26 07:16:04,1017.95,INR,SUCCESS,POS
T1003142,M111,C01107,2026-09-26 08:11:12,780.27,INR,SUCCESS,QR
T1003143,M121,C02747,2026-09-26 13:17:49,50390.88,INR,SUCCESS,ONLINE
T1003144,M122,C02332,2026-09-26 15:14:02,1795.00,INR,FAILED,QR
T1003145,M122,C00574,2026-09-26 15:44:18,656.65,INR,SUCCESS,POS
T1003146,M104,C00215,2026-09-26 19:40:36,2924.07,INR,SUCCESS,QR
T1003147,M117,C02683,2026-09-26 11:11:38,16993.77,INR,SUCCESS,ONLINE
T1003148,M109,C00661,2026-09-26 19:13:23,24658.45,INR,SUCCESS,POS
T1003149,M108,C02261,2026-09-26 18:47:42,13987.81,INR,SUCCESS,POS
T1003150,M112,C01210,2026-09-26 11:49:03,59281.71,INR,SUCCESS,ONLINE
T1003151,M114,C00637,2026-09-26 22:18:05,13716.23,INR,SUCCESS,ONLINE
T1003152,M119,C02575,2026-09-26 16:32:39,32613.65,INR,SUCCESS,POS
T1003153,M121,C00805,2026-09-26 20:05:46,30089.19,INR,SUCCESS,QR
T1003154,M123,C02670,2026-09-26 14:34:10,314.11,INR,SUCCESS,QR
T1003155,M104,C02223,2026-09-26 17:34:49,2379.21,INR,REVERSED,QR
T1003156,M119,C01636,2026-09-26 13:35:24,24821.83,INR,SUCCESS,POS
T1003157,M117,C01885,2026-09-26 13:34:34,13939.56,INR,SUCCESS,POS
T1003158,M103,C02018,2026-09-26 12:56:55,2433.66,INR,SUCCESS,POS
T1003159,M113,C01443,2026-09-26 08:47:48,854.26,INR,SUCCESS,ONLINE
T1003160,M117,C01610,2026-09-26 20:13:37,17874.20,INR,SUCCESS,POS
T1003161,M113,C02188,2026-09-26 11:46:43,1141.24,INR,SUCCESS,QR
T1003162,M106,C00484,2026-09-26 20:05:31,1308.81,INR,REVERSED,ONLINE
T1003163,M111,C01754,2026-09-26 18:48:18,3013.80,INR,SUCCESS,POS
T1003164,M108,C02174,2026-09-26 23:29:52,2500.75,INR,SUCCESS,QR
T1003165,M105,C00374,2026-09-26 08:10:05,1174.31,INR,SUCCESS,POS
T1003166,M102,C00353,2026-09-26 15:22:50,1553.09,INR,REVERSED,QR
T1003167,M108,C02474,2026-09-26 11:41:10,8266.64,INR,SUCCESS,POS
T1003168,M117,C02176,2026-09-26 10:06:58,16699.15,INR,SUCCESS,QR
T1003169,M104,C02019,2026-09-26 10:01:25,2469.43,INR,SUCCESS,POS
T1003170,M106,C00891,2026-09-26 16:05:58,2167.17,INR,REVERSED,ONLINE
T1003171,M123,C01232,2026-09-26 12:13:43,2568.74,INR,SUCCESS,POS
T1003172,M107,C01390,2026-09-26 17:06:36,11487.88,INR,SUCCESS,POS
T1003173,M104,C00369,2026-09-26 20:39:33,1920.59,INR,SUCCESS,QR
T1003174,M118,C01529,2026-09-26 13:00:10,23280.09,INR,SUCCESS,POS
T1003175,M116,C02189,2026-09-26 14:23:35,1804.23,INR,SUCCESS,POS
T1003176,M111,C01862,2026-09-26 20:59:24,3151.52,INR,SUCCESS,POS
T1003177,M121,C02154,2026-09-26 10:01:25,72147.76,INR,SUCCESS,ONLINE
T1003178,M117,C00527,2026-09-26 11:46:17,19871.12,INR,SUCCESS,POS
T1003179,M105,C02556,2026-09-26 19:54:05,3229.84,INR,SUCCESS,POS
T1003180,M109,C01751,2026-09-26 11:12:52,6227.99,INR,SUCCESS,QR
T1003181,M113,C00752,2026-09-26 08:01:20,1012.14,INR,FAILED,POS
T1003182,M105,C02838,2026-09-26 14:35:20,3143.77,INR,FAILED,POS
T1003183,M108,C01914,2026-09-26 12:23:25,17429.54,INR,SUCCESS,POS
T1003184,M113,C00031,2026-09-26 09:57:48,342.46,INR,FAILED,POS
T1003185,M113,C02613,2026-09-26 19:44:56,1239.12,INR,SUCCESS,QR
T1003186,M111,C01906,2026-09-26 10:09:05,3461.71,INR,FAILED,QR
T1003187,M116,C00100,2026-09-26 14:21:36,4266.45,INR,SUCCESS,QR
T1003188,M101,C00544,2026-09-26 20:03:51,54749.14,INR,SUCCESS,ONLINE
T1003189,M102,C01610,2026-09-26 15:31:24,2110.82,INR,FAILED,ONLINE
T1003190,M104,C01198,2026-09-26 13:33:36,5462.95,INR,SUCCESS,QR
T1003191,M106,C02126,2026-09-26 21:38:45,582.78,INR,SUCCESS,POS
T1003192,M103,C00678,2026-09-26 17:02:05,9847.55,INR,SUCCESS,QR
T1003193,M101,C01055,2026-09-26 18:41:53,33176.86,INR,SUCCESS,QR
T1003194,M102,C00679,2026-09-26 10:36:47,714.89,INR,SUCCESS,ONLINE
T1003195,M104,C00046,2026-09-26 14:49:15,4326.75,INR,SUCCESS,ONLINE
T1003196,M120,C02513,2026-09-26 11:35:27,1648.99,INR,SUCCESS,POS
T1003197,M113,C02343,2026-09-26 14:51:14,2083.57,INR,SUCCESS,QR
T1003198,M122,C00745,2026-09-26 21:19:32,501.80,INR,SUCCESS,ONLINE
T1003199,M117,C00871,2026-09-26 21:10:02,5792.05,INR,REVERSED,ONLINE
T1003200,M117,C00729,2026-09-26 12:09:52,17725.28,INR,SUCCESS,POS
T1003201,M101,C02321,2026-09-26 21:45:35,6832.58,INR,SUCCESS,POS
T1003202,M116,C00266,2026-09-26 09:09:10,3089.32,INR,SUCCESS,QR
T1003203,M123,C01264,2026-09-26 22:36:40,1801.20,INR,SUCCESS,ONLINE
T1003204,M116,C00865,2026-09-26 21:58:46,799.08,INR,SUCCESS,QR
T1003205,M108,C01700,2026-09-26 18:33:43,18698.84,INR,SUCCESS,QR
T1003206,M115,C00063,2026-09-26 14:06:34,3042.17,INR,SUCCESS,POS
T1003207,M100,C00603,2026-09-26 17:38:08,1174.78,INR,SUCCESS,POS
T1003208,M112,C01151,2026-09-26 11:46:42,38273.06,INR,SUCCESS,QR
T1003209,M105,C01829,2026-09-26 19:50:53,4300.58,INR,SUCCESS,ONLINE
T1003210,M122,C00485,2026-09-26 11:26:14,2802.23,INR,REVERSED,ONLINE
T1003211,M117,C01688,2026-09-26 20:16:01,946.29,INR,FAILED,POS
T1003212,M108,C02354,2026-09-26 15:41:36,10176.25,INR,SUCCESS,POS
T1003213,M124,C00673,2026-09-26 20:40:44,3420.37,INR,SUCCESS,POS
T1003214,M100,C00542,2026-09-26 12:16:06,2598.05,INR,SUCCESS,ONLINE
T1003215,M124,C00921,2026-09-26 14:10:13,6164.40,INR,SUCCESS,QR
T1003216,M115,C00662,2026-09-26 15:03:39,3387.80,INR,SUCCESS,QR
T1003217,M102,C00704,2026-09-26 19:38:40,2335.82,INR,SUCCESS,POS
T1003218,M101,C00227,2026-09-26 09:30:57,36027.30,INR,SUCCESS,ONLINE
T1003219,M102,C00380,2026-09-26 11:58:17,2022.76,INR,FAILED,ONLINE
T1003220,M102,C01415,2026-09-26 14:26:23,510.26,INR,SUCCESS,QR
T1003221,M100,C02249,2026-09-26 10:09:51,2983.24,INR,SUCCESS,ONLINE
T1003222,M104,C00807,2026-09-26 18:08:28,3570.15,INR,SUCCESS,POS
T1003223,M100,C01268,2026-09-26 19:16:35,1288.60,INR,SUCCESS,ONLINE
T1003224,M118,C02215,2026-09-26 14:32:03,43807.39,INR,SUCCESS,POS
T1003225,M108,C00325,2026-09-26 09:40:41,19347.01,INR,SUCCESS,POS
T1003226,M116,C00192,2026-09-26 08:01:45,332.84,INR,SUCCESS,QR
T1003227,M101,C01914,2026-09-26 23:46:51,71858.50,INR,SUCCESS,ONLINE
T1003228,M118,C00003,2026-09-26 17:31:43,22588.82,INR,SUCCESS,POS
T1003229,M124,C01678,2026-09-26 17:34:55,1044.62,INR,SUCCESS,ONLINE
T1003230,M108,C01905,2026-09-26 17:48:28,17833.22,INR,SUCCESS,QR
T1003231,M117,C02249,2026-09-26 10:42:04,14024.56,INR,SUCCESS,ONLINE
T1003232,M106,C02705,2026-09-26 13:34:58,2258.38,INR,SUCCESS,ONLINE
T1003233,M115,C02308,2026-09-26 23:45:17,1963.64,INR,SUCCESS,POS
T1003234,M103,C00606,2026-09-26 13:58:04,5925.18,INR,SUCCESS,POS
T1003235,M108,C01167,2026-09-26 20:19:49,4484.44,INR,SUCCESS,POS
T1003236,M108,C00550,2026-09-26 19:29:30,19529.13,INR,SUCCESS,POS
T1003237,M104,C00572,2026-09-26 13:19:31,389.58,INR,SUCCESS,POS
T1003238,M108,C01546,2026-09-26 19:49:16,6010.90,INR,SUCCESS,POS
T1003239,M104,C02052,2026-09-26 08:40:33,3834.03,INR,FAILED,QR
T1003240,M108,C00307,2026-09-26 17:11:57,13185.59,INR,SUCCESS,QR
T1003241,M106,C00761,2026-09-26 12:13:39,2751.52,INR,SUCCESS,ONLINE
T1003242,M101,C02542,2026-09-26 16:38:47,12355.80,INR,SUCCESS,ONLINE
T1003243,M114,C01654,2026-09-26 12:10:13,803.57,INR,SUCCESS,ONLINE
T1003244,M101,C00157,2026-09-26 13:49:27,39066.11,INR,SUCCESS,POS
T1003245,M113,C02543,2026-09-26 12:05:38,1528.04,INR,SUCCESS,POS
T1003246,M110,C01261,2026-09-26 22:43:15,61155.45,INR,SUCCESS,POS
T1003247,M100,C02651,2026-09-26 17:34:41,1613.05,INR,SUCCESS,POS
T1003248,M124,C00766,2026-09-26 16:10:42,5309.84,INR,SUCCESS,QR
T1003249,M105,C00273,2026-09-26 16:36:32,3645.07,INR,SUCCESS,POS
T1003250,M100,C00087,2026-09-26 21:21:31,874.83,INR,SUCCESS,ONLINE
T1003251,M115,C00571,2026-09-26 17:21:23,3277.83,INR,SUCCESS,POS
T1003252,M114,C00945,2026-09-26 08:10:15,12706.59,INR,SUCCESS,POS
T1003253,M115,C00951,2026-09-26 16:55:41,1412.36,INR,SUCCESS,POS
T1003254,M111,C01586,2026-09-26 11:25:53,2084.34,INR,SUCCESS,QR
T1003255,M108,C02999,2026-09-26 12:04:52,3366.93,INR,SUCCESS,POS
T1003256,M111,C01788,2026-09-26 09:22:28,238.83,INR,SUCCESS,POS
T1003257,M113,C02869,2026-09-26 11:58:40,379.65,INR,FAILED,POS
T1003258,M113,C00110,2026-09-26 21:11:56,2745.56,INR,SUCCESS,QR
T1003259,M114,C01388,2026-09-26 19:42:51,7547.14,INR,SUCCESS,POS
T1003260,M117,C01314,2026-09-26 19:19:58,12980.91,INR,SUCCESS,ONLINE
T1003261,M122,C02294,2026-09-26 22:16:22,323.79,INR,SUCCESS,QR
T1003262,M100,C01119,2026-09-26 16:46:12,2138.54,INR,SUCCESS,QR
T1003263,M103,C02456,2026-09-26 17:56:22,9677.96,INR,SUCCESS,QR
T1003264,M120,C02000,2026-09-26 10:40:34,2570.98,INR,SUCCESS,POS
T1003265,M113,C01693,2026-09-26 08:24:12,966.12,INR,SUCCESS,POS
T1003266,M117,C02039,2026-09-26 15:42:30,19759.64,INR,SUCCESS,QR
T1003267,M104,C00513,2026-09-26 10:55:48,2243.91,INR,SUCCESS,ONLINE
T1003268,M104,C01471,2026-09-26 18:04:19,496.67,INR,SUCCESS,ONLINE
T1003269,M112,C01918,2026-09-26 08:33:10,64436.00,INR,SUCCESS,ONLINE
T1003270,M122,C00025,2026-09-26 15:30:43,2064.64,INR,SUCCESS,QR
T1003271,M122,C01871,2026-09-26 06:47:02,269.90,INR,SUCCESS,POS
T1003272,M105,C00286,2026-09-26 11:40:46,4671.89,INR,SUCCESS,ONLINE
T1003273,M106,C01946,2026-09-26 19:21:21,2288.56,INR,FAILED,ONLINE
T1003274,M102,C00689,2026-09-26 09:58:54,1385.04,INR,SUCCESS,POS
T1003275,M101,C00225,2026-09-26 18:17:04,86903.38,INR,SUCCESS,POS
T1003276,M107,C00421,2026-09-26 10:36:06,7162.95,INR,SUCCESS,QR
T1003277,M116,C01435,2026-09-26 17:35:33,4516.49,INR,SUCCESS,QR
T1003278,M117,C00600,2026-09-26 13:16:04,15583.25, inr ,SUCCESS,ONLINE
T1003279,M117,C02200,2026-09-26 18:11:49,5738.42,INR,SUCCESS,QR
T1003280,M103,C02538,2026-09-26 15:54:53,839.62,INR,FAILED,POS
T1003281,M103,C02413,2026-09-26 09:02:16,9517.57,INR,SUCCESS,POS
T1003282,M111,C02686,2026-09-26 13:04:00,254.06,INR,SUCCESS,POS
T1003283,M117,C01110,2026-09-26 10:09:58,7343.51,INR,SUCCESS,ONLINE
T1003284,M111,C02975,2026-09-26 16:25:56,2979.31,INR,SUCCESS,POS
T1003285,M111,C02839,2026-09-26 17:51:47,2035.31,INR,SUCCESS,POS
T1003286,M113,C02724,2026-09-26 13:47:45,473.18,INR,SUCCESS,QR
T1003287,M101,C02038,2026-09-26 14:19:18,82335.26,INR,SUCCESS,QR
T1003288,M115,C00303,2026-09-26 22:00:23,2870.16,INR,SUCCESS,POS
T1003289,M104,C02913,2026-09-26 18:18:26,1170.92,INR,SUCCESS,QR
T1003290,M102,C00051,2026-09-26 09:40:58,1520.29,INR,SUCCESS,ONLINE
T1003291,M104,C02254,2026-09-26 12:33:09,2072.45,INR,SUCCESS,ONLINE
T1003292,M118,C01718,2026-09-26 12:27:10,5462.19,INR,SUCCESS,ONLINE
T1003293,M113,C01026,2026-09-26 21:29:06,804.67,INR,SUCCESS,ONLINE
T1003294,M114,C02332,2026-09-26 14:25:10,2421.06,INR,SUCCESS,ONLINE
T1003295,M117,C00330,2026-09-26 13:09:35,16988.71,INR,SUCCESS,POS
T1003296,M117,C00486,2026-09-26 11:19:08,3479.07,INR,SUCCESS,QR
T1003297,M104,C01650,2026-09-26 17:37:38,880.26,INR,SUCCESS,POS
T1003298,M114,C01871,2026-09-26 15:44:13,12643.70,INR,SUCCESS,QR
T1003299,M104,C02697,2026-09-26 11:09:44,3552.50,INR,SUCCESS,ONLINE
T1003300,M103,C00725,2026-09-26 14:38:42,2367.62,INR,SUCCESS,QR
T1003301,M120,C01779,2026-09-26 11:33:48,268.43,INR,SUCCESS,ONLINE
T1003302,M103,C00486,2026-09-26 16:50:34,13672.95,INR,SUCCESS,ONLINE
T1003303,M117,C01826,2026-09-27 08:12:18,13670.58,INR,SUCCESS,POS
T1003304,M104,C02773,2026-09-27 16:30:27,702.00,INR,SUCCESS,POS
T1003305,M110,C00874,2026-09-27 17:36:37,68765.55,INR,SUCCESS,QR
T1003306,M108,C02032,2026-09-27 22:47:10,11279.89,INR,SUCCESS,ONLINE
T1003307,M104,C00339,2026-09-27 13:31:06,1098.45,INR,SUCCESS,POS
T1003308,M109,C01696,2026-09-27 15:33:05,29470.07,INR,SUCCESS,POS
T1003309,M117,C02631,2026-09-27 14:50:33,2283.67,INR,SUCCESS,POS
T1003310,M122,C00888,2026-09-27 19:07:16,186.48,INR,SUCCESS,POS
T1003311,M108,C02138,2026-09-27 13:38:32,2174.23,INR,FAILED,QR
T1003312,M113,C01722,2026-09-27 11:31:15,991.34,INR,SUCCESS,QR
T1003313,M113,C02165,2026-09-27 18:31:15,2932.55,INR,SUCCESS,QR
T1003314,M114,C00610,2026-09-27 14:06:53,4005.02,INR,SUCCESS,QR
T1003315,M105,C00740,2026-09-27 18:53:19,4427.64,INR,SUCCESS,POS
T1003316,M111,C00016,2026-09-27 11:51:13,3720.37,INR,SUCCESS,ONLINE
T1003317,M107,C00091,2026-09-27 11:38:01,3935.03,INR,SUCCESS,ONLINE
T1003318,,C02506,2026-09-27 17:47:01,2090.12,INR,SUCCESS,POS
T1003319,M104,C00052,2026-09-27 19:58:20,4477.33,INR,SUCCESS,POS
T1003320,M100,C01889,2026-09-27 09:26:01,3840.98,INR,SUCCESS,POS
T1003321,M106,C02267,2026-09-27 19:14:47,635.03,INR,SUCCESS,ONLINE
T1003322,M108,C02463,2026-09-27 11:55:52,19762.93,INR,SUCCESS,ONLINE
T1003323,M124,C02592,2026-09-27 23:55:04,9634.24,INR,SUCCESS,ONLINE
T1003324,M101,C00973,2026-09-27 19:09:15,53804.68,INR,SUCCESS,POS
T1003325,M118,C02339,2026-09-27 16:53:07,33720.38,INR,SUCCESS,POS
T1003326,M108,C02376,2026-09-27 19:20:00,8927.61,INR,SUCCESS,ONLINE
T1003327,M114,C00447,2026-09-27 18:44:54,524.44,INR,SUCCESS,ONLINE
T1003328,M112,C01387,2026-09-27 10:44:32,8965.26,INR,SUCCESS,ONLINE
T1003329,M116,C01862,2026-09-27 18:21:59,2082.40,INR,SUCCESS,POS
T1003330,M100,C00988,2026-09-27 21:38:49,147.09,INR,SUCCESS,QR
T1003331,M106,C02113,2026-09-27 21:28:02,2852.47,INR,SUCCESS,POS
T1003332,M100,C02448,2026-09-27 18:09:41,3912.59,INR,FAILED,ONLINE
T1003333,M117,C02932,2026-09-27 15:35:00,5106.70,INR,SUCCESS,POS
T1003334,M109,C02309,2026-09-27 16:01:48,50913.01,INR,SUCCESS,POS
T1003335,M106,C02394,2026-09-27 21:14:26,674.58,INR,SUCCESS,QR
T1003336,M121,C00023,2026-09-27 13:00:19,41762.80,INR,SUCCESS,QR
T1003337,M101,C00906,2026-09-27 20:49:43,64440.15,INR,FAILED,ONLINE
T1003338,M108,C02830,2026-09-27 19:36:37,18846.74,INR,SUCCESS,POS
T1003339,M120,C01003,2026-09-27 20:41:59,2137.17,INR,SUCCESS,QR
T1003340,M101,C01822,2026-09-27 18:47:51,3715.70,INR,SUCCESS,QR
T1003341,M112,C00248,2026-09-27 15:35:18,35479.14,INR,SUCCESS,ONLINE
T1003342,M100,C00483,2026-09-27 14:46:44,2704.26,INR,SUCCESS,ONLINE
T1003343,M102,C01254,2026-09-27 19:06:16,1994.08,INR,FAILED,POS
T1003344,M119,C00868,2026-09-27 13:25:39,51732.72,INR,SUCCESS,ONLINE
T1003345,M102,C00612,2026-09-27 20:00:58,1006.10,INR,SUCCESS,POS
T1003346,M109,C02532,2026-09-27 19:24:12,7505.21,INR,SUCCESS,POS
T1003347,M100,C02405,2026-09-27 08:28:51,2612.97,INR,SUCCESS,POS
T1003348,M113,C00132,2026-09-27 21:04:43,2913.75,INR,SUCCESS,ONLINE
T1003349,M104,C00140,2026-09-27 22:01:07,1006.58,INR,FAILED,POS
T1003350,M117,C01154,2026-09-27 21:45:28,12629.71,INR,REVERSED,QR
T1003351,M105,C01970,2026-09-27 11:16:31,110.18,INR,SUCCESS,POS
T1003352,M112,C02280,2026-09-27 16:43:53,87632.25,INR,SUCCESS,POS
T1003353,M120,C01564,2026-09-27 09:18:39,274.63,INR,FAILED,ONLINE
T1003354,M102,C00183,2026-09-27 20:36:07,1469.43,INR,SUCCESS,ONLINE
T1003355,M117,C00837,2026-09-27 09:41:54,2123.25,INR,SUCCESS,ONLINE
T1003356,M118,C01027,2026-09-27 19:40:42,59601.58,INR,SUCCESS,ONLINE
T1003357,M122,C01638,2026-09-27 14:26:22,820.50,INR,SUCCESS,QR
T1003358,M116,C01138,2026-09-27 13:02:02,4343.47,INR,SUCCESS,QR
T1003359,M103,C01048,2026-09-27 12:09:29,6376.53,INR,SUCCESS,QR
T1003360,M111,C00536,2026-09-27 20:39:32,1546.70,INR,SUCCESS,ONLINE
T1003361,M120,C00119,2026-09-27 13:47:20,3741.79,INR,SUCCESS,QR
T1003362,M111,C00224,2026-09-27 08:21:12,2517.94,INR,SUCCESS,ONLINE
T1003363,M116,C02880,2026-09-27 13:29:25,2320.41,INR,SUCCESS,POS
T1003364,M102,C01249,2026-09-27 13:57:57,592.02,INR,SUCCESS,QR
T1003365,M102,C01245,2026-09-27 19:34:10,1515.86,INR,SUCCESS,QR
T1003366,M113,C00050,2026-09-27 20:01:45,1139.31,INR,SUCCESS,ONLINE
T1003367,M116,C00663,2026-09-27 10:22:39,2483.62,INR,SUCCESS,POS
T1003368,M111,C01791,2026-09-27 23:36:41,2231.86,INR,SUCCESS,ONLINE
T1003369,M104,C02184,2026-09-27 16:02:05,1569.26,INR,SUCCESS,POS
T1003370,M102,C02324,2026-09-27 13:54:49,2127.83,INR,SUCCESS,POS
T1003371,M104,C02528,2026-09-27 13:46:45,2975.33,INR,SUCCESS,POS
T1003372,M113,C02890,2026-09-27 08:42:16,382.55,INR,REVERSED,QR
T1003373,M116,C01026,2026-09-27 09:01:50,3866.84,INR,SUCCESS,POS
T1003374,M104,C01258,2026-09-27 18:41:36,4202.60,INR,FAILED,QR
T1003375,M105,C02035,2026-09-27 11:16:02,2164.42,INR,SUCCESS,ONLINE
T1003376,M104,C00518,2026-09-27 10:05:37,1912.36,INR,SUCCESS,ONLINE
T1003377,M118,C01758,2026-09-27 08:29:16,51197.75,INR,SUCCESS,POS
T1003378,M109,C02302,2026-09-27 19:54:24,53658.00,INR,SUCCESS,ONLINE
T1003379,M113,C01669,2026-09-27 19:46:27,1891.12,INR,SUCCESS,QR
T1003380,M104,C01923,2026-09-27 17:32:17,4366.94,INR,SUCCESS,ONLINE
T1003381,M122,C00942,2026-09-27 08:49:03,1125.62,INR,SUCCESS,POS
T1003382,M113,C00261,2026-09-27 19:29:39,2331.91,INR,FAILED,POS
T1003383,M100,C01132,2026-09-27 10:10:51,1189.66,INR,SUCCESS,QR
T1003384,M113,C01426,2026-09-27 15:25:22,991.93,INR,SUCCESS,QR
T1003385,M115,C01889,2026-09-27 22:00:49,1482.17,INR,SUCCESS,QR
T1003386,M113,C01674,2026-09-27 18:00:52,1608.73,INR,SUCCESS,QR
T1003387,M111,C00439,2026-09-27 09:13:12,3814.69,INR,SUCCESS,ONLINE
T1003388,M122,C00210,2026-09-27 17:24:19,1651.34,INR,SUCCESS,ONLINE
T1003389,M103,C02462,2026-09-27 12:51:18,9237.34,INR,SUCCESS,POS
T1003390,M103,C01806,2026-09-27 22:44:20,5575.05,INR,SUCCESS,QR
T1003391,M101,C00109,2026-09-27 15:53:59,16287.95,INR,SUCCESS,POS
T1003392,M105,C02227,2026-09-27 09:56:43,4847.61,INR,SUCCESS,QR
T1003393,M117,C02007,2026-09-27 08:56:18,9306.86,INR,SUCCESS,QR
T1003394,M100,C00743,2026-09-27 16:49:23,1466.46,INR,FAILED,QR
T1003395,M117,C02461,2026-09-27 21:42:48,17416.06,INR,SUCCESS,QR
T1003396,M117,C00064,2026-09-27 12:54:59,6928.44,INR,SUCCESS,ONLINE
T1003397,M112,C01789,2026-09-27 16:59:11,70820.55,INR,SUCCESS,ONLINE
T1003398,M113,C00155,2026-09-27 20:21:40,609.80,INR,SUCCESS,QR
T1003399,M113,C01243,2026-09-27 16:39:52,1333.22,INR,SUCCESS,ONLINE
T1003400,M101,C01087,2026-09-27 15:13:08,30025.44,INR,SUCCESS,QR
T1003401,M117,C00418,2026-09-27 08:43:21,18299.26,INR,SUCCESS,ONLINE
T1003402,M110,C01350,2026-09-27 13:49:44,5057.48,INR,FAILED,ONLINE
T1003403,M113,C01310,2026-09-27 17:41:30,1214.52,INR,SUCCESS,POS
T1003404,M113,C01662,2026-09-27 18:42:02,1829.44,INR,SUCCESS,POS
T1003405,M117,C00547,2026-09-27 18:33:56,16089.82,INR,SUCCESS,POS
T1003406,M108,C02647,2026-09-27 14:26:47,9656.42,INR,SUCCESS,ONLINE
T1003407,M104,C02650,2026-09-27 13:40:23,2413.02,INR,REVERSED,POS
T1003408,M122,C00115,2026-09-27 19:31:58,2820.58,INR,SUCCESS,POS
T1003409,M103,C00919,2026-09-27 22:39:34,4512.94,INR,SUCCESS,ONLINE
T1003410,M115,C02627,2026-09-27 12:29:39,4350.49,INR,SUCCESS,QR
T1003411,M101,C00910,2026-09-27 18:35:16,32580.25,INR,SUCCESS,QR
T1003412,M119,C02222,2026-09-27 12:40:21,29661.05,INR,SUCCESS,ONLINE
T1003413,M115,C00198,2026-09-27 20:27:18,3037.93,INR,SUCCESS,POS
T1003414,M115,C01521,2026-09-27 15:21:18,1872.19,INR,SUCCESS,POS
T1003415,M122,C01974,2026-09-27 19:30:32,214.09,INR,SUCCESS,QR
T1003416,M105,C02025,2026-09-27 12:28:27,3785.66,INR,SUCCESS,QR
T1003417,M102,C01442,2026-09-27 07:46:21,1896.16,INR,SUCCESS,POS
T1003418,M117,C02933,2026-09-27 19:28:51,1786.88,INR,FAILED,POS
T1003419,M112,C00218,2026-09-27 08:12:23,23246.74,INR,SUCCESS,QR
T1003420,M103,C02707,2026-09-27 12:20:55,8755.46,INR,SUCCESS,ONLINE
T1003421,M115,C01107,2026-09-27 17:32:44,1269.04,INR,SUCCESS,POS
T1003422,M104,C00595,2026-09-27 09:18:09,4499.10,INR,SUCCESS,ONLINE
T1003423,M108,C01366,2026-09-27 11:52:13,17829.15,INR,SUCCESS,POS
T1003424,M101,C00514,2026-09-27 10:54:06,60205.14,INR,FAILED,ONLINE
T1003425,M110,C00915,2026-09-27 18:11:25,50020.77,INR,SUCCESS,POS
T1003426,M101,C02898,2026-09-27 20:42:31,51553.36,INR,FAILED,POS
T1003427,M105,C02721,2026-09-27 17:42:40,131.26,INR,SUCCESS,POS
T1003428,M118,C01522,2026-09-27 19:02:20,30010.02,INR,FAILED,POS
T1003429,M999,C02615,2026-09-27 20:54:25,85559.38,INR,SUCCESS,ONLINE
T1003430,M109,C02873,2026-09-27 15:42:09,41006.23,INR,SUCCESS,QR
T1003431,M112,C02023,2026-09-27 17:39:18,58027.40,INR,SUCCESS,POS
